type,client,tx,amount
withdrawal,40461,4210004587,437.7097
withdrawal,35997,4210004588,311.585
withdrawal,52885,4210004589,356.1049
withdrawal,11966,4210004590,477.4438
withdrawal,30384,4210004591,222.5559
withdrawal,9247,4210004592,230.0341
withdrawal,53762,4210004593,448.6096
withdrawal,51333,4210004594,242.1165
withdrawal,54671,4210004595,334.8143
withdrawal,63647,4210004596,328.739
withdrawal,47131,4210004597,287.1267
withdrawal,33521,4210004598,419.1488
withdrawal,61174,4210004599,361.0564
withdrawal,17671,4210004600,293.3363
withdrawal,37187,4210004601,371.8178
withdrawal,31603,4210004602,359.7623
withdrawal,23938,4210004603,397.0362
withdrawal,23306,4210004604,470.3705
withdrawal,45229,4210004605,408.5165
withdrawal,53242,4210004606,389.4645
withdrawal,54460,4210004607,363.0265
withdrawal,58564,4210004608,458.4005
withdrawal,37738,4210004609,454.1605
withdrawal,8353,4210004610,391.5776
withdrawal,20270,4210004611,441.5083
withdrawal,50246,4210004612,445.3093
withdrawal,35940,4210004613,263.8069
withdrawal,58342,4210004614,292.8672
withdrawal,32944,4210004615,492.6835
withdrawal,49553,4210004616,329.186
withdrawal,31189,4210004617,409.2417
withdrawal,44829,4210004618,407.8091
withdrawal,56705,4210004619,455.0067
withdrawal,8443,4210004620,282.6392
withdrawal,41919,4210004621,334.2454
withdrawal,51249,4210004622,450.3852
withdrawal,26743,4210004623,459.4974
withdrawal,10938,4210004624,462.0032
withdrawal,40089,4210004625,283.1643
withdrawal,53707,4210004626,407.6767
withdrawal,58618,4210004627,354.9158
withdrawal,24660,4210004628,351.0728
withdrawal,34449,4210004629,201.5387
withdrawal,6879,4210004630,253.1003
withdrawal,20390,4210004631,402.2283
withdrawal,60842,4210004632,406.1548
withdrawal,52984,4210004633,224.8562
withdrawal,53163,4210004634,234.2853
withdrawal,59930,4210004635,399.7273
withdrawal,8713,4210004636,282.2598
withdrawal,26983,4210004637,300.6681
withdrawal,16338,4210004638,249.2978
withdrawal,54037,4210004639,391.2611
withdrawal,28979,4210004640,283.2255
withdrawal,16248,4210004641,295.4792
withdrawal,52857,4210004642,404.2391
withdrawal,36527,4210004643,257.0865
withdrawal,16824,4210004644,361.0323
withdrawal,53953,4210004645,493.7132
withdrawal,14262,4210004646,481.8569
withdrawal,44707,4210004647,409.8485
withdrawal,65459,4210004648,436.6827
withdrawal,22934,4210004649,366.6244
withdrawal,41828,4210004650,330.746
withdrawal,51380,4210004651,261.9003
withdrawal,53866,4210004652,220.9201
withdrawal,38598,4210004653,300.5632
withdrawal,61971,4210004654,387.0512
withdrawal,63902,4210004655,359.3856
withdrawal,51273,4210004656,212.6049
withdrawal,52158,4210004657,444.878
withdrawal,8878,4210004658,421.0133
withdrawal,16835,4210004659,397.7709
withdrawal,16056,4210004660,365.325
withdrawal,64037,4210004661,423.9706
withdrawal,6562,4210004662,465.8785
withdrawal,47279,4210004663,323.2121
withdrawal,28273,4210004664,274.1863
withdrawal,32171,4210004665,254.6033
withdrawal,23580,4210004666,310.371
withdrawal,29891,4210004667,308.9897
withdrawal,10456,4210004668,242.3748
withdrawal,49013,4210004669,324.1995
withdrawal,62091,4210004670,232.5588
withdrawal,50495,4210004671,449.1933
withdrawal,44940,4210004672,469.7389
withdrawal,23675,4210004673,225.8317
withdrawal,38594,4210004674,486.1403
withdrawal,20533,4210004675,261.5206
withdrawal,28312,4210004676,230.4532
withdrawal,55385,4210004677,330.3839
withdrawal,14058,4210004678,273.0532
withdrawal,9356,4210004679,403.6783
withdrawal,60494,4210004680,495.722
withdrawal,30585,4210004681,254.799
withdrawal,53298,4210004682,359.02
withdrawal,49634,4210004683,399.8652
withdrawal,15912,4210004684,376.3335
withdrawal,18428,4210004685,364.7939
withdrawal,46098,4210004686,373.1836
withdrawal,27661,4210004687,437.7662
withdrawal,50636,4210004688,491.5935
withdrawal,31866,4210004689,244.0214
withdrawal,57723,4210004690,261.8189
withdrawal,32435,4210004691,427.8358
withdrawal,9395,4210004692,383.7414
withdrawal,62241,4210004693,361.9422
withdrawal,61410,4210004694,360.1368
withdrawal,10210,4210004695,264.6994
withdrawal,26770,4210004696,302.0746
withdrawal,11270,4210004697,201.5719
withdrawal,62076,4210004698,261.4056
withdrawal,47337,4210004699,444.7108
withdrawal,50393,4210004700,351.3957
withdrawal,28793,4210004701,335.3355
withdrawal,20735,4210004702,228.3537
withdrawal,33502,4210004703,437.1695
withdrawal,24846,4210004704,356.3332
withdrawal,40219,4210004705,375.3119
withdrawal,56517,4210004706,413.7675
withdrawal,10735,4210004707,375.6733
withdrawal,31112,4210004708,223.1936
withdrawal,39561,4210004709,366.4224
withdrawal,50033,4210004710,444.9269
withdrawal,35871,4210004711,344.3129
withdrawal,28416,4210004712,262.9915
withdrawal,37059,4210004713,315.8864
withdrawal,12805,4210004714,267.0465
withdrawal,45849,4210004715,317.1211
withdrawal,44457,4210004716,445.298
withdrawal,41313,4210004717,390.6771
withdrawal,39345,4210004718,432.9783
withdrawal,31314,4210004719,473.5148
withdrawal,12385,4210004720,214.6184
withdrawal,24095,4210004721,484.6014
withdrawal,54784,4210004722,430.4764
withdrawal,56027,4210004723,211.0698
withdrawal,47686,4210004724,212.9563
withdrawal,23869,4210004725,339.4439
withdrawal,23271,4210004726,314.2295
withdrawal,39121,4210004727,466.7003
withdrawal,65301,4210004728,291.9344
withdrawal,21733,4210004729,371.163
withdrawal,58684,4210004730,250.2122
withdrawal,11501,4210004731,320.7441
withdrawal,6736,4210004732,280.2084
withdrawal,60836,4210004733,391.5753
withdrawal,33935,4210004734,469.7988
withdrawal,26818,4210004735,499.304
withdrawal,29112,4210004736,358.7135
withdrawal,40487,4210004737,462.6235
withdrawal,12251,4210004738,451.1416
withdrawal,43598,4210004739,413.0991
withdrawal,25462,4210004740,466.4463
withdrawal,8738,4210004741,376.5753
withdrawal,10774,4210004742,499.9464
withdrawal,24505,4210004743,480.199
withdrawal,61919,4210004744,365.0838
withdrawal,55757,4210004745,362.9796
withdrawal,56002,4210004746,222.2412
withdrawal,44892,4210004747,305.2735
withdrawal,58595,4210004748,230.158
withdrawal,27667,4210004749,200.7534
withdrawal,35862,4210004750,429.7314
withdrawal,57342,4210004751,411.0082
withdrawal,49476,4210004752,429.0941
withdrawal,20894,4210004753,433.4371
withdrawal,39097,4210004754,223.5042
withdrawal,58986,4210004755,272.8291
withdrawal,28583,4210004756,272.6428
withdrawal,30827,4210004757,421.7757
withdrawal,20358,4210004758,356.814
withdrawal,55063,4210004759,447.5009
withdrawal,52242,4210004760,497.288
withdrawal,36046,4210004761,271.9403
withdrawal,28826,4210004762,317.7074
withdrawal,9579,4210004763,474.5767
withdrawal,8984,4210004764,451.5992
withdrawal,60516,4210004765,484.4455
withdrawal,16463,4210004766,417.9542
withdrawal,7830,4210004767,453.0387
withdrawal,15630,4210004768,210.8159
withdrawal,64205,4210004769,200.7193
withdrawal,60425,4210004770,297.9534
withdrawal,19020,4210004771,283.7896
withdrawal,33274,4210004772,268.9245
withdrawal,49576,4210004773,332.6546
withdrawal,47506,4210004774,287.4245
withdrawal,16430,4210004775,376.3733
withdrawal,50807,4210004776,386.3801
withdrawal,18361,4210004777,485.5125
withdrawal,18626,4210004778,261.3251
withdrawal,29965,4210004779,294.0657
withdrawal,64282,4210004780,299.5554
withdrawal,64393,4210004781,284.8991
withdrawal,24480,4210004782,225.506
withdrawal,55304,4210004783,462.0229
withdrawal,48596,4210004784,305.7758
withdrawal,40902,4210004785,371.1995
withdrawal,37464,4210004786,203.3465
withdrawal,18070,4210004787,425.7628
withdrawal,31127,4210004788,240.4828
withdrawal,25262,4210004789,312.3366
withdrawal,54637,4210004790,418.7693
withdrawal,50193,4210004791,207.5925
withdrawal,57167,4210004792,359.8204
withdrawal,61453,4210004793,475.3721
withdrawal,46767,4210004794,471.4216
withdrawal,35810,4210004795,218.9463
withdrawal,26243,4210004796,333.068
withdrawal,11939,4210004797,289.7253
withdrawal,9108,4210004798,319.3179
withdrawal,52239,4210004799,479.6727
withdrawal,35418,4210004800,456.4804
withdrawal,19596,4210004801,435.015
withdrawal,25415,4210004802,458.9955
withdrawal,45356,4210004803,206.1887
withdrawal,52822,4210004804,302.9263
withdrawal,49594,4210004805,463.0698
withdrawal,46814,4210004806,435.7819
withdrawal,14597,4210004807,391.5617
withdrawal,47351,4210004808,240.0647
withdrawal,42105,4210004809,452.0004
withdrawal,29281,4210004810,453.9708
withdrawal,44674,4210004811,230.8995
withdrawal,38345,4210004812,273.5309
withdrawal,35110,4210004813,402.029
withdrawal,48370,4210004814,291.5323
withdrawal,28223,4210004815,203.5939
withdrawal,46787,4210004816,419.5427
withdrawal,55675,4210004817,371.5357
withdrawal,12227,4210004818,479.5975
withdrawal,33576,4210004819,405.3365
withdrawal,14570,4210004820,433.6831
withdrawal,42134,4210004821,443.3077
withdrawal,50825,4210004822,280.2166
withdrawal,13751,4210004823,427.0583
withdrawal,23938,4210004824,347.8397
withdrawal,36125,4210004825,434.5055
withdrawal,16117,4210004826,257.2008
withdrawal,44146,4210004827,260.1207
withdrawal,53796,4210004828,468.3831
withdrawal,58538,4210004829,434.3924
withdrawal,50180,4210004830,216.1509
withdrawal,39973,4210004831,441.2098
withdrawal,27718,4210004832,310.1768
withdrawal,8745,4210004833,376.6759
withdrawal,44312,4210004834,259.9548
withdrawal,40198,4210004835,344.2641
withdrawal,23982,4210004836,491.4832
withdrawal,62457,4210004837,243.8212
withdrawal,34441,4210004838,223.2955
withdrawal,45049,4210004839,337.1422
withdrawal,44590,4210004840,414.1011
withdrawal,42016,4210004841,471.9505
withdrawal,11166,4210004842,227.9678
withdrawal,36120,4210004843,355.1965
withdrawal,42144,4210004844,370.5756
withdrawal,11526,4210004845,454.1833
withdrawal,32996,4210004846,480.4701
withdrawal,30158,4210004847,339.8349
withdrawal,22058,4210004848,203.1983
withdrawal,44620,4210004849,341.2427
withdrawal,54516,4210004850,377.592
withdrawal,63312,4210004851,322.7382
withdrawal,15757,4210004852,375.2481
withdrawal,11028,4210004853,377.3336
withdrawal,26281,4210004854,498.1429
withdrawal,36465,4210004855,385.7935
withdrawal,62530,4210004856,324.2024
withdrawal,25021,4210004857,247.5831
withdrawal,34082,4210004858,269.5701
withdrawal,33194,4210004859,420.6453
withdrawal,17945,4210004860,261.1268
withdrawal,44982,4210004861,337.0497
withdrawal,54221,4210004862,237.0201
withdrawal,31024,4210004863,206.2992
withdrawal,59979,4210004864,284.8244
withdrawal,12934,4210004865,364.3126
withdrawal,28551,4210004866,497.1058
withdrawal,55589,4210004867,346.041
withdrawal,40436,4210004868,240.3264
withdrawal,9736,4210004869,421.6784
withdrawal,59513,4210004870,301.3426
withdrawal,58237,4210004871,368.9497
withdrawal,40754,4210004872,465.0462
withdrawal,23556,4210004873,262.0499
withdrawal,7186,4210004874,229.335
withdrawal,14574,4210004875,483.3041
withdrawal,16177,4210004876,370.137
withdrawal,15936,4210004877,408.4556
withdrawal,62950,4210004878,207.8587
withdrawal,52319,4210004879,231.211
withdrawal,19207,4210004880,348.2709
withdrawal,25703,4210004881,332.2647
withdrawal,42654,4210004882,332.5377
withdrawal,52051,4210004883,312.2607
withdrawal,47543,4210004884,491.1156
withdrawal,38930,4210004885,425.3647
withdrawal,22532,4210004886,341.9488
withdrawal,32756,4210004887,403.048
withdrawal,58356,4210004888,425.9309
withdrawal,43175,4210004889,275.9019
withdrawal,15111,4210004890,415.9857
withdrawal,52688,4210004891,422.2053
withdrawal,43745,4210004892,289.2199
withdrawal,17364,4210004893,277.4781
withdrawal,44568,4210004894,293.4899
withdrawal,9789,4210004895,430.5284
withdrawal,64283,4210004896,381.3963
withdrawal,15220,4210004897,397.1089
withdrawal,58249,4210004898,251.3302
withdrawal,8221,4210004899,497.6707
withdrawal,29513,4210004900,363.9922
withdrawal,53015,4210004901,237.1107
withdrawal,13573,4210004902,421.1806
withdrawal,62770,4210004903,376.2783
withdrawal,11984,4210004904,344.9012
withdrawal,47811,4210004905,294.9854
withdrawal,56223,4210004906,224.7045
withdrawal,31136,4210004907,346.7546
withdrawal,47532,4210004908,373.2689
withdrawal,35214,4210004909,336.0173
withdrawal,14820,4210004910,488.1985
withdrawal,24445,4210004911,369.9916
withdrawal,52194,4210004912,398.9841
withdrawal,7797,4210004913,390.2221
withdrawal,6935,4210004914,390.5317
withdrawal,12763,4210004915,353.56
withdrawal,37399,4210004916,251.6957
withdrawal,27522,4210004917,297.3302
withdrawal,53907,4210004918,334.4388
withdrawal,57060,4210004919,232.4996
withdrawal,59432,4210004920,258.4483
withdrawal,52528,4210004921,348.8912
withdrawal,27600,4210004922,264.1537
withdrawal,34076,4210004923,214.9771
withdrawal,29646,4210004924,484.6595
withdrawal,44311,4210004925,327.1077
withdrawal,21370,4210004926,244.7503
withdrawal,7174,4210004927,497.4992
withdrawal,33706,4210004928,297.8716
withdrawal,27702,4210004929,301.002
withdrawal,24191,4210004930,392.2727
withdrawal,37008,4210004931,396.8102
withdrawal,26696,4210004932,411.8257
withdrawal,18345,4210004933,416.7484
withdrawal,7192,4210004934,275.4578
withdrawal,61034,4210004935,269.3298
withdrawal,26976,4210004936,386.9477
withdrawal,34908,4210004937,435.586
withdrawal,42421,4210004938,302.1255
withdrawal,7084,4210004939,399.1842
withdrawal,62504,4210004940,320.7164
withdrawal,52384,4210004941,494.7745
withdrawal,59692,4210004942,419.5896
withdrawal,53814,4210004943,466.3194
withdrawal,35759,4210004944,483.2224
withdrawal,32595,4210004945,264.0842
withdrawal,32600,4210004946,426.6987
withdrawal,37987,4210004947,420.7506
withdrawal,65108,4210004948,235.7729
withdrawal,34634,4210004949,375.0313
withdrawal,44572,4210004950,361.8331
withdrawal,32651,4210004951,315.3525
withdrawal,48921,4210004952,447.1862
withdrawal,24594,4210004953,387.5235
withdrawal,64443,4210004954,474.6007
withdrawal,59793,4210004955,275.3638
withdrawal,33470,4210004956,220.1853
withdrawal,35159,4210004957,453.6005
withdrawal,61858,4210004958,245.8129
withdrawal,45392,4210004959,374.2293
withdrawal,56631,4210004960,248.1368
withdrawal,36811,4210004961,349.287
withdrawal,41772,4210004962,302.806
withdrawal,38520,4210004963,309.8683
withdrawal,24335,4210004964,295.3865
withdrawal,29553,4210004965,333.0855
withdrawal,63440,4210004966,267.244
withdrawal,17894,4210004967,237.6488
withdrawal,43516,4210004968,419.9789
withdrawal,24196,4210004969,400.454
withdrawal,30200,4210004970,413.3243
withdrawal,64737,4210004971,399.7674
withdrawal,23155,4210004972,302.3069
withdrawal,18699,4210004973,450.1224
withdrawal,55328,4210004974,437.2569
withdrawal,62675,4210004975,226.9368
withdrawal,13586,4210004976,344.7277
withdrawal,49207,4210004977,351.7087
withdrawal,34307,4210004978,268.6133
withdrawal,34675,4210004979,456.1163
withdrawal,21459,4210004980,439.9916
withdrawal,56975,4210004981,388.3694
withdrawal,9720,4210004982,388.402
withdrawal,22310,4210004983,326.6056
withdrawal,29495,4210004984,400.7017
withdrawal,39814,4210004985,462.7601
withdrawal,56296,4210004986,496.3756
withdrawal,39762,4210004987,285.8205
withdrawal,22526,4210004988,303.9586
withdrawal,32492,4210004989,412.6951
withdrawal,33583,4210004990,233.3754
withdrawal,18292,4210004991,223.6768
withdrawal,24864,4210004992,249.4001
withdrawal,15244,4210004993,218.3437
withdrawal,9436,4210004994,300.5682
withdrawal,8776,4210004995,288.6987
withdrawal,16714,4210004996,453.7389
withdrawal,44317,4210004997,476.2607
withdrawal,41242,4210004998,248.625
withdrawal,51885,4210004999,482.7405
withdrawal,30013,4220000000,318.2579
withdrawal,59327,4220000001,340.1426
withdrawal,34433,4220000002,270.9429
withdrawal,47526,4220000003,461.9796
deposit,59606,4220000004,227.6383
withdrawal,13150,4220000005,313.5604
withdrawal,44649,4220000006,207.1285
deposit,30278,4220000007,340.9263
deposit,46178,4220000008,442.4164
deposit,35351,4220000009,275.6197
deposit,26523,4220000010,414.6799
withdrawal,35798,4220000011,394.3559
withdrawal,19418,4220000012,412.7457
deposit,16055,4220000013,417.1116
deposit,51525,4220000014,433.9948
withdrawal,65365,4220000015,398.44
deposit,61315,4220000016,357.3873
withdrawal,26807,4220000017,321.2834
deposit,23257,4220000018,401.2731
withdrawal,33357,4220000019,305.9937
withdrawal,54127,4220000020,494.0759
withdrawal,6944,4220000021,386.5703
deposit,26453,4220000022,475.5355
deposit,51489,4220000023,371.6688
deposit,43403,4220000024,298.9736
deposit,55346,4220000025,269.9966
withdrawal,13230,4220000026,365.0235
deposit,63757,4220000027,454.1289
withdrawal,64308,4220000028,241.2212
withdrawal,32445,4220000029,464.9523
deposit,57014,4220000030,418.2047
deposit,58587,4220000031,443.0083
deposit,14661,4220000032,327.9385
withdrawal,14981,4220000033,257.3218
deposit,53632,4220000034,455.4197
withdrawal,49627,4220000035,208.5452
withdrawal,19513,4220000036,411.8453
deposit,16751,4220000037,416.3325
withdrawal,53603,4220000038,359.0913
deposit,27176,4220000039,303.9725
deposit,9130,4220000040,492.0837
withdrawal,49792,4220000041,385.6135
deposit,17711,4220000042,365.2571
withdrawal,11929,4220000043,230.0162
deposit,51537,4220000044,477.6724
withdrawal,63059,4220000045,490.8604
withdrawal,32171,4220000046,315.1452
deposit,55496,4220000047,350.5372
withdrawal,60032,4220000048,207.8524
withdrawal,26229,4220000049,500.509
withdrawal,54165,4220000050,334.2972
withdrawal,26248,4220000051,316.7637
deposit,62712,4220000052,473.8731
withdrawal,45783,4220000053,251.8897
deposit,57637,4220000054,448.8324
deposit,20570,4220000055,214.7274
withdrawal,24930,4220000056,277.5299
withdrawal,12914,4220000057,228.509
deposit,38432,4220000058,297.6616
withdrawal,23756,4220000059,279.5719
deposit,27808,4220000060,380.7362
deposit,44869,4220000061,469.627
deposit,30830,4220000062,494.8195
withdrawal,49637,4220000063,479.4828
deposit,57370,4220000064,358.2991
deposit,47139,4220000065,446.8983
deposit,12616,4220000066,405.1354
deposit,20106,4220000067,318.8255
withdrawal,10241,4220000068,494.2901
deposit,62622,4220000069,200.5748
withdrawal,11519,4220000070,299.9441
withdrawal,8364,4220000071,457.6011
